block,borrowers
11989725,1076
11989767,1077
11989824,1078
11989841,1077
11989846,1076
11989925,1075
11989927,1076
11989986,1077
11990112,1078
11990343,1078
11990363,1079
11990404,1079
11990407,1080
11990467,1080
11990529,1080
11990564,1080
11990646,1081
11990695,1082
11990741,1082
11990769,1082
11990797,1082
11990823,1082
11990881,1082
11990883,1083
11990895,1084
11991007,1083
11991038,1083
11991102,1084
11991113,1085
11991115,1085
11991200,1086
11991203,1086
11991228,1087
11991268,1088
11991304,1089
11991351,1089
11991369,1088
11991405,1089
11991419,1089
11991423,1088
11991426,1089
11991446,1089
11991472,1090
11991483,1091
11991484,1092
11991540,1093
11991553,1094
11991687,1094
11991707,1094
11991740,1095
11991786,1094
11991804,1095
11991890,1095
11991908,1095
11991961,1096
11991972,1096
11991995,1097
11991999,1097
11992033,1098
11992051,1099
11992063,1098
11992067,1099
11992081,1099
11992101,1099
11992120,1099
11992159,1099
11992162,1100
11992172,1100
11992195,1100
11992208,1101
11992263,1101
11992321,1100
11992368,1100
11992373,1100
11992400,1101
11992486,1102
11992510,1102
11992522,1102
11992695,1102
11992760,1103
11992854,1104
11992938,1105
11992949,1106
11992953,1107
11993112,1107
11993138,1108
11993248,1108
11993324,1109
11993328,1110
11993334,1111
11993378,1112
11993403,1113
11993485,1113
11993558,1114
11993565,1115
11993636,1116
11993703,1117
11993807,1118
11993881,1119
11993882,1119
11993932,1120
11993969,1120
11994015,1120
11994035,1120
11994060,1120
11994129,1120
11994130,1121
11994153,1122
11994208,1122
11994254,1122
11994288,1123
11994303,1124
11994304,1124
11994316,1124
11994338,1124
11994341,1124
11994357,1124
11994365,1124
11994388,1124
11994422,1124
11994434,1125
11994463,1125
11994490,1126
11994500,1126
11994509,1126
11994514,1126
11994519,1126
11994557,1127
11994558,1128
11994601,1128
11994613,1128
11994622,1128
11994630,1128
11994633,1128
11994647,1129
11994660,1129
11994685,1128
11994694,1128
11994696,1128
11994725,1128
11994740,1128
11994753,1128
11994758,1129
11994780,1129
11994813,1129
11994834,1130
11994847,1130
11994890,1130
11994899,1131
11994911,1131
11994930,1132
11994958,1132
11994964,1132
11995007,1132
11995045,1134
11995054,1134
11995079,1135
11995092,1135
11995115,1136
11995172,1137
11995194,1138
11995202,1138
11995234,1138
11995322,1137
11995338,1138
11995346,1139
11995358,1140
11995372,1140
11995378,1140
11995420,1140
11995600,1141
11995644,1141
11995730,1141
11995747,1142
11995862,1142
11995890,1142
11995921,1142
11995939,1142
11995955,1142
11995990,1142
11995991,1142
11996016,1142
11996021,1142
11996065,1142
11996075,1142
11996106,1141
11996112,1141
11996136,1141
11996154,1142
11996235,1142
11996267,1141
11996452,1141
11996482,1141
11996500,1141
11996507,1141
11996521,1141
11996535,1141
11996621,1141
11996654,1141
11996707,1141
11996749,1141
11996758,1141
11996889,1141
11996891,1141
11997089,1141
11997318,1141
11997333,1141
11997482,1142
11997607,1143
11997767,1144
11997960,1145
11997964,1146
11998091,1146
11998199,1145
11998327,1145
11998350,1146
11998395,1145
11998538,1145
11998602,1145
11998626,1146
11998676,1146
11998699,1146
11998818,1147
11998857,1147
11999239,1147
11999356,1148
11999378,1148
11999388,1147
11999445,1148
11999457,1149
11999462,1150
11999588,1150
11999611,1150
11999623,1150
11999630,1151
11999758,1151
11999768,1151
11999778,1151
11999801,1151
11999837,1151
11999850,1151
11999854,1151
11999877,1151
11999885,1151
11999910,1151
12000099,1151
12000128,1151
12000131,1151
12000191,1151
12000240,1151
12000256,1151
12000310,1151
12000356,1151
12000367,1151
12000368,1151
12000393,1151
12000414,1151
12000419,1151
12000427,1152
12000428,1152
12000435,1152
12000451,1152
12000479,1153
12000527,1153
12000534,1153
12000790,1154
12000839,1154
12000841,1155
12000876,1156
12000888,1156
12000902,1155
12001044,1155
12001059,1155
12001144,1155
12001167,1156
12001245,1156
12001351,1156
12001361,1157
12001378,1157
12001488,1157
12001519,1157
12001556,1157
12001752,1157
12001799,1157
12001831,1157
12001859,1157
12001869,1157
12001891,1157
12001897,1157
12002002,1157
12002076,1156
12002177,1155
12002235,1155
12002271,1154
12002356,1154
12002402,1154
12002404,1154
12002406,1153
12002448,1153
12002472,1153
12002485,1154
12002672,1155
12002817,1156
12002822,1156
12002870,1156
12002879,1157
12002914,1156
12002916,1156
12002950,1156
12002957,1155
12002976,1156
12003031,1156
12003123,1157
12003138,1157
12003140,1157
12003141,1157
12003201,1157
12003282,1157
12003389,1157
12003413,1157
12003582,1157
12003697,1157
12003724,1157
12003777,1156
12003809,1156
12003854,1156
12003902,1157
12004038,1157
12004070,1157
12004530,1157
12004610,1157
12004668,1158
12005022,1159
12005277,1159
12005310,1159
12005381,1159
12005434,1159
12005507,1159
12005809,1159
12005823,1159
12005862,1159
12005896,1158
12005973,1158
12006453,1157
12006599,1156
12006671,1157
12006694,1157
12006807,1158
12006883,1159
12007037,1159
12007069,1159
12007299,1158
12007308,1158
12007326,1158
12007338,1158
12007340,1158
12007434,1157
12007502,1158
12007530,1158
12007548,1158
12007615,1158
12007628,1158
12007641,1160
12007806,1160
12007872,1161
12007885,1162
12008020,1161
12008058,1160
12008166,1160
12008221,1159
12008271,1159
12008312,1159
12008324,1159
12008346,1158
12008407,1158
12008528,1158
12008579,1157
12008635,1157
12009129,1157
12009211,1157
12009287,1157
12009300,1158
12009327,1158
12009351,1158
12009366,1158
12009398,1159
12009799,1160
12009832,1161
12009876,1161
12009899,1161
12009919,1160
12009975,1159
12010162,1159
12010783,1159
12011385,1159
12011412,1159
12011429,1159
12011453,1159
12012211,1160
12012247,1161
12012370,1161
12012534,1160
12012616,1160
12012634,1160
12012646,1160
12012752,1160
12012852,1161
12012860,1161
12012894,1161
12012999,1162
12013073,1162
12013093,1163
12013104,1163
12013148,1162
12013190,1162
12013223,1162
12013230,1163
12013257,1162
12013260,1162
12013268,1162
12013336,1161
12013345,1162
12013418,1162
12013488,1162
12013518,1163
12013550,1164
12013567,1165
12013577,1165
12013610,1165
12013738,1166
12013828,1166
12013852,1166
12014063,1166
12014109,1166
12014181,1166
12014351,1166
12014441,1166
12014462,1166
12014514,1165
12014573,1166
12014605,1166
12014637,1167
12014770,1167
12015083,1167
12015098,1167
12015140,1168
12015152,1168
12015202,1168
12015231,1168
12015288,1168
12015499,1168
12015553,1168
12015591,1168
12015654,1167
12015678,1168
12015698,1169
12015730,1169
12015765,1169
12016174,1169
12016227,1169
12016245,1168
12016499,1168
12016547,1168
12016668,1168
12016905,1169
12017320,1169
12017336,1168
12017897,1167
12017938,1167
12017946,1168
12017985,1167
12018225,1167
12018376,1167
12018562,1167
12018713,1166
12018792,1165
12018864,1166
12018899,1167
12019171,1167
12019367,1167
12019465,1168
12019639,1168
12019646,1168
12019681,1168
12019815,1168
12019856,1168
12019857,1168
12019912,1169
12019929,1169
12019934,1169
12019943,1169
12019995,1169
12020001,1169
12020008,1169
12020075,1170
12020083,1171
12020091,1172
12020147,1173
12020180,1173
12020191,1173
12020204,1174
12020225,1175
12020244,1176
12020247,1176
12020279,1175
12020287,1176
12020306,1176
12020347,1176
12020361,1176
12020391,1176
12020410,1176
12020488,1176
12020562,1176
12020583,1176
12020631,1177
12020688,1177
12020709,1177
12020738,1177
12020751,1177
12020870,1177
12020891,1178
12020916,1178
12020942,1179
12020956,1179
12021018,1179
12021073,1179
12021078,1180
12021106,1180
12021145,1181
12021166,1181
12021168,1181
12021175,1181
12021176,1181
12021262,1182
12021285,1183
12021337,1184
12021342,1184
12021347,1184
12021366,1183
12021418,1184
12021424,1184
12021449,1184
12021478,1184
12021533,1184
12021561,1183
12021686,1182
12021941,1182
12022350,1181
12022542,1182
12022558,1182
12022577,1182
12022594,1182
12022607,1182
12022621,1182
12022633,1181
12023110,1181
12023449,1182
12023537,1182
12023650,1183
12023913,1182
12023990,1183
12024234,1183
12024347,1184
12024377,1184
12024454,1185
12025118,1185
12025283,1185
12025478,1186
12025551,1185
12025582,1184
12025611,1183
12025950,1182
12026043,1181
12026087,1182
12026494,1183
12026545,1183
12026582,1183
12026651,1183
12026654,1183
12026718,1183
12027030,1183
12027391,1182
12027509,1183
12027576,1183
12027683,1182
12028071,1182
12028481,1183
12028580,1183
12028583,1182
12028685,1182
12028704,1181
12028826,1180
12028862,1179
12028998,1179
12029051,1178
12029097,1179
12029131,1178
12029241,1177
12029513,1177
12029709,1176
12030068,1176
12030103,1175
12030166,1174
12030279,1173
12030320,1174
12030398,1174
12031694,1174
12031723,1175
12031840,1175
12031936,1175
12032162,1176
12032168,1176
12032263,1176
12032726,1175
12032745,1175
12032928,1174
12033048,1174
12033205,1174
12033334,1174
12033353,1174
12033472,1175
12033692,1176
12033747,1176
12033843,1175
12033863,1176
12033921,1176
12034171,1176
12034380,1176
12034412,1177
12034425,1176
12034476,1175
12034693,1174
12034799,1174
12034832,1174
12034886,1174
12034900,1174
12034910,1173
12034956,1173
12035221,1173
12035259,1172
12035291,1171
12035371,1172
12035427,1172
12035434,1173
12035467,1173
12035735,1173
12036272,1173
12036331,1172
12036550,1172
12036731,1171
12036803,1172
12037004,1171
12037029,1170
12037312,1169
12037561,1170
12037595,1170
12037619,1170
12038214,1170
12038232,1169
12038427,1169
12038469,1169
12038632,1169
12039040,1170
12039101,1170
12039629,1170
12040145,1170
12040220,1170
12040340,1169
12040387,1170
12040429,1169
12040642,1169
12040888,1169
12041010,1168
12041116,1167
12041135,1168
12041186,1168
12041280,1168
12041287,1167
12041330,1167
12041369,1166
12041786,1165
12041997,1165
12042032,1165
12042362,1165
12042367,1165
12042527,1166
12042740,1166
12042769,1166
12043165,1166
12043201,1166
12043552,1165
12043817,1166
12043891,1166
12044107,1167
12044257,1167
12044543,1167
12046205,1168
12046427,1167
12046704,1167
12046711,1167
12046720,1166
12046980,1166
12047074,1166
12047089,1167
12047113,1167
12047135,1167
12047617,1168
12047743,1169
12047952,1169
12047964,1168
12048020,1167
12048133,1168
12048248,1168
12048249,1167
12048677,1167
12048902,1166
12048923,1166
12049286,1165
12049534,1166
12049705,1166
12049756,1166
12049776,1166
12049826,1166
12049900,1165
12050140,1164
12050711,1163
12050860,1163
12051054,1163
12051099,1164
12051243,1165
12051828,1165
12051896,1165
12052082,1165
12052512,1165
12052832,1165
12053093,1165
12053184,1165
12053459,1165
12053474,1164
12053708,1163
12053878,1164
12054016,1163
12054128,1162
12054524,1162
12054575,1163
12054592,1163
12054709,1164
12054720,1165
12054788,1166
12054951,1166
12055142,1166
12055429,1166
12055647,1166
12055692,1167
12055752,1168
12055927,1168
12055935,1168
12056273,1167
12056295,1166
12056438,1166
12056490,1165
12056608,1164
12056676,1164
12056790,1165
12057006,1165
12057075,1165
12057186,1165
12057303,1165
12057658,1166
12057726,1166
12057741,1166
12057790,1167
12057840,1167
12057897,1167
12058040,1167
12058081,1167
12058156,1167
12058235,1167
12058271,1167
12058697,1167
12058708,1167
12058740,1167
12058751,1167
12058841,1167
12058893,1167
12058958,1167
12059018,1168
12059115,1168
12059141,1168
12059185,1168
12059196,1168
12059209,1168
12059466,1169
12059783,1169
12060028,1169
12060339,1170
12060534,1171
12060576,1171
12060577,1171
12060606,1170
12060761,1169
12060895,1168
12060927,1169
12060970,1169
12061685,1169
12061724,1169
12062660,1169
12062709,1169
12063225,1168
12063251,1168
12063354,1167
12063571,1167
12064077,1168
12064206,1168
12064321,1168
12064421,1168
12064508,1168
12064757,1168
12064886,1168
12065138,1168
12065347,1168
12065721,1168
12065921,1168
12066011,1169
12066259,1168
12066359,1168
12066632,1168
12066672,1167
12067207,1168
12067280,1168
12067624,1168
12068282,1167
12068907,1167
12069003,1167
12069079,1167
12069119,1167
12069195,1166
12069227,1166
12069256,1166
12069275,1165
12069277,1165
12069290,1164
12069354,1163
12069356,1163
12069453,1163
12069836,1162
12070542,1162
12070724,1162
12070948,1162
12072030,1162
12072586,1161
12072653,1162
12073226,1161
12074088,1161
12074113,1162
12074134,1162
12074225,1162
12074375,1161
12074379,1160
12075626,1159
12076200,1159
12076215,1158
12076549,1159
12076692,1159
12077065,1159
12077617,1158
12077718,1158
12078019,1157
12078068,1158
12078115,1158
12078527,1157
12079595,1157
12079607,1156
12079651,1155
12080059,1155
12080147,1155
12080358,1154
12080937,1153
12081514,1154
12081587,1155
12081653,1155
12082054,1155
12082066,1154
12082229,1154
12082856,1154
12082936,1154
12082949,1153
12083250,1154
12083300,1154
12083349,1153
12083439,1152
12083709,1152
12083838,1153
12083896,1153
12084081,1152
12084413,1152
12084641,1151
12084646,1151
12084655,1151
12084672,1151
12084718,1150
12084788,1150
12084856,1151
12085142,1151
12085423,1152
12085499,1152
12085647,1153
12085908,1153
12085957,1153
12085986,1153
12086113,1154
12086427,1154
12086527,1154
12086619,1154
12086693,1154
12086755,1154
12086775,1155
12086823,1156
12086830,1156
12086850,1156
12086854,1156
12087037,1156
12087159,1157
12087450,1156
12087551,1155
12087769,1156
12087840,1155
12087916,1155
12087971,1156
12087979,1156
12088061,1156
12088146,1156
12088337,1156
12088418,1155
12088465,1156
12089085,1155
12089213,1156
12089237,1155
12089475,1154
12089655,1155
12089667,1154
12089805,1154
12090247,1155
12090381,1154
12090581,1155
12090632,1155
12090657,1155
12090777,1155
12090855,1155
12091055,1155
12091292,1155
12091316,1155
12091324,1154
12091346,1154
12091356,1154
12091371,1153
12091459,1153
12091658,1153
12091716,1154
12091779,1153
12092000,1153
12092039,1152
12092228,1152
12092589,1152
12092653,1152
12092865,1152
12093037,1152
12093262,1152
12093309,1152
12093442,1152
12093496,1151
12093522,1152
12093529,1152
12093704,1153
12093925,1153
12093993,1153
12094165,1153
12094182,1154
12094245,1155
12094248,1156
12094338,1157
12094765,1157
12094816,1158
12095028,1159
12095313,1158
12095390,1158
12095413,1159
12095426,1160
12095666,1159
12095669,1159
12095736,1159
12095737,1159
12095833,1158
12096240,1158
12096349,1158
12096443,1157
12096588,1157
12096636,1158
12096838,1159
12096853,1159
12096897,1158
12097388,1158
12097546,1157
12097558,1156
12097594,1157
12097730,1157
12097925,1157
12098245,1157
12098331,1156
12098538,1156
12098554,1156
12098801,1157
12098970,1157
12099140,1157
12099360,1157
12099444,1158
12099531,1159
12099726,1158
12099742,1159
12099774,1159
12099834,1158
12099984,1158
12100186,1159
12100207,1160
12100829,1160
12100995,1160
12101029,1160
12101075,1159
12101158,1160
12101322,1160
12101490,1160
12102514,1159
12102742,1160
12102782,1159
12103494,1159
12103519,1159
12103662,1158
12103809,1157
12103822,1156
12103826,1155
12103852,1155
12103893,1155
12103944,1155
12103971,1155
12104001,1155
12104025,1154
12104064,1153
12104243,1153
12104285,1153
12104305,1153
12104327,1152
12104369,1152
12104371,1152
12104379,1151
12104414,1150
12104416,1150
12104489,1150
12104516,1150
12104556,1150
12104559,1150
12104572,1149
12104584,1149
12104589,1149
12104750,1148
12104782,1148
12104819,1148
12104850,1147
12104954,1147
12105028,1147
12105051,1147
12105087,1147
12105171,1147
12105205,1147
12105227,1147
12105256,1146
12105259,1146
12105276,1146
12105317,1145
12105329,1145
12105363,1145
12105391,1145
12105409,1145
12105414,1145
12105535,1144
12105617,1144
12105630,1143
12105795,1142
12105819,1142
12106116,1141
12106401,1141
12106547,1140
12106790,1140
12107188,1140
12107293,1140
12107517,1140
12107521,1139
12107552,1139
12108150,1139
12108267,1139
12108434,1139
12108694,1139
12108823,1138
12108888,1138
12108949,1137
12109061,1138
12109073,1138
12109225,1138
12109579,1138
12109692,1137
12109797,1136
12109877,1137
12110198,1137
12110284,1137
12110290,1137
12110380,1137
12110531,1137
12110614,1137
12110625,1137
12110759,1138
12110818,1139
12111134,1139
12111295,1138
12111453,1138
12111691,1138
12111874,1138
12112505,1138
12112542,1138
12112593,1138
12112683,1139
12112701,1140
12112745,1139
12112753,1139
12112754,1139
12112959,1139
12113120,1139
12113162,1139
12113292,1140
12113320,1140
12113495,1139
12113724,1139
12113927,1138
12114152,1138
12114271,1138
12114345,1138
12114469,1138
12114921,1139
12115114,1139
12115197,1139
12115758,1139
12115814,1139
12115863,1139
12115865,1138
12116017,1137
12116628,1138
12116644,1138
12116682,1138
12116695,1138
12116787,1138
12116825,1138
12117200,1138
12117248,1139
12117250,1139
12117279,1140
12117472,1140
12117700,1141
12117893,1142
12117934,1142
12117966,1142
12118110,1143
12118206,1143
12118507,1144
12118523,1144
12118675,1144
12119199,1144
12120121,1144
12120243,1144
12120245,1144
12120259,1144
12121033,1144
12121172,1143
12121173,1143
12121208,1144
12121220,1144
12121932,1144
12122018,1145
12122284,1146
12122301,1146
12122394,1146
12122459,1146
12122779,1147
12123237,1148
12123369,1148
12123398,1149
12123495,1150
12123607,1149
12123624,1149
12123627,1149
12123666,1149
12124091,1149
12124180,1150
12124306,1150
12124468,1150
12124507,1150
12124848,1151
12124972,1152
12125010,1153
12125147,1154
12125185,1153
12125267,1154
12125318,1155
12125329,1155
12125344,1155
12125348,1155
12125407,1155
12125511,1155
12125672,1156
12125694,1155
12125731,1155
12126592,1156
12126630,1156
12126650,1156
12126702,1155
12126730,1155
12126857,1155
12127030,1156
12127255,1156
12127382,1155
12127412,1155
12127413,1154
12127467,1155
12127519,1155
12127620,1154
12127623,1154
12127947,1154
12127960,1155
12128147,1155
12128214,1156
12128334,1156
12128384,1156
12128402,1157
12128432,1157
12128493,1157
12128636,1157
12128650,1157
12128669,1156
12129083,1157
12129136,1157
12129196,1158
12129303,1158
12129920,1157
12130032,1157
12130067,1158
12130095,1158
12130100,1159
12130151,1160
12130315,1161
12131070,1162
12131254,1163
12131357,1164
12131381,1164
12131388,1164
12131395,1164
12131896,1165
12132419,1165
12132449,1166
12132533,1165
12132954,1165
12133453,1165
12133470,1165
12133719,1165
12133766,1165
12133832,1166
12133984,1167
12134001,1167
12134013,1167
12134211,1168
12134236,1168
12134633,1168
12134654,1168
12134767,1168
12134819,1168
12134827,1169
12134841,1169
12135322,1169
12135366,1169
12135407,1169
12135506,1169
12135529,1169
12135696,1170
12135724,1171
12135735,1170
12136161,1170
12136188,1170
12136193,1169
12136236,1170
12136237,1169
12136262,1169
12136316,1170
12136322,1170
12136493,1170
12136597,1170
12136814,1170
12136830,1170
12136893,1170
12137066,1170
12137205,1169
12137389,1169
12137468,1169
12137691,1169
12137867,1170
12137937,1169
12138059,1170
12138104,1170
12138275,1169
12138305,1168
12138631,1168
12138831,1169
12138902,1170
12138954,1171
12139151,1171
12139361,1172
12139496,1172
12139563,1172
12139655,1172
12139884,1171
12139942,1172
12140021,1172
12140031,1173
12140034,1174
12140038,1174
12140085,1174
12140099,1174
12140138,1174
12140248,1174
12140329,1175
12140370,1175
12140385,1174
12140397,1173
12140414,1173
12140576,1174
12140644,1174
12140660,1174
12141467,1174
12141503,1174
12141618,1175
12141666,1175
12141729,1174
12141804,1173
12142033,1173
12142068,1173
12142372,1174
12142410,1175
12142510,1175
12142819,1175
12142888,1176
12143348,1177
12143441,1178
12143450,1179
12143758,1179
12143969,1178
12144060,1177
12144065,1177
12144247,1178
12144267,1178
12144344,1178
12144431,1178
12144662,1178
12144698,1179
12144703,1179
12144834,1180
12144864,1181
12144867,1181
12144921,1181
12145445,1181
12145492,1181
12145525,1180
12145583,1181
12145986,1182
12146016,1182
12146254,1182
12146279,1182
12147112,1183
12147164,1184
12147181,1185
12147276,1185
12147409,1184
12147621,1184
12147771,1184
12147876,1183
12148254,1184
12148267,1184
12148386,1184
12148410,1184
12148511,1183
12148695,1183
12148714,1183
12148804,1183
12148806,1183
12148870,1183
12148904,1183
12148923,1183
12149409,1183
12149443,1183
12149565,1183
12149725,1183
12149785,1184
12150091,1184
12150203,1184
12150206,1184
12150296,1183
12150536,1183
12150585,1183
12150602,1183
12150828,1182
12151086,1181
12151463,1181
12151467,1182
12151475,1183
12151530,1183
12151571,1184
12151584,1184
12151587,1183
12151589,1184
12152147,1183
12152222,1183
12152472,1184
12152794,1184
12152971,1184
12153307,1184
12153485,1184
12153913,1184
12154353,1185
12154871,1185
12155523,1185
12155645,1185
12155744,1184
12155754,1184
12156010,1184
12156084,1184
12156225,1185
12156312,1185
12156329,1185
12156365,1185
12156379,1185
12156392,1186
12156570,1186
12156572,1186
12156598,1186
12156600,1186
12156620,1186
12156684,1186
12156827,1187
12156857,1186
12157130,1186
12157186,1185
12157204,1186
12157217,1187
12157272,1186
12157526,1185
12157536,1185
12157588,1186
12157596,1186
12157620,1186
12157756,1186
12157771,1186
12157876,1186
12157949,1186
12157989,1186
12158090,1186
12158182,1185
12158280,1185
12158303,1185
12158352,1185
12158510,1186
12158749,1186
12158991,1186
12159097,1187
12159308,1187
12159835,1188
12160037,1189
12160038,1190
12160116,1190
12160217,1191
12160720,1190
12160756,1190
12160766,1190
12160832,1190
12160877,1190
12160916,1190
12161357,1190
12161405,1190
12161535,1190
12161997,1191
12162098,1190
12162246,1190
12162462,1190
12162624,1190
12162683,1190
12163050,1190
12163090,1190
12163097,1191
12163101,1191
12163145,1191
12163190,1191
12163219,1191
12163243,1191
12163276,1191
12163318,1192
12163544,1193
12163588,1194
12163714,1193
12164160,1193
12164257,1194
12164366,1195
12164393,1195
12164418,1194
12164445,1195
12164460,1196
12164510,1197
12164700,1196
12164708,1197
12164745,1197
12164756,1197
12164772,1198
12164813,1197
12164992,1197
12165056,1197
12165089,1197
12165276,1198
12165344,1198
12165586,1197
12165850,1197
12165970,1199
12166042,1199
12166049,1199
12166053,1198
12166061,1198
12166181,1198
12166194,1197
12166288,1198
12166300,1198
12166463,1198
12166511,1197
12166524,1198
12166589,1198
12166638,1198
12166784,1198
12166923,1198
12166948,1198
12166997,1197
12167317,1198
12167321,1199
12167394,1200
12167596,1200
12167747,1200
12167830,1199
12168024,1198
12168051,1197
12168238,1197
12168544,1196
12169024,1195
12169105,1195
12169261,1194
12169552,1194
12170019,1194
12170128,1195
12170162,1195
12170227,1194
12170307,1195
12170510,1194
12170540,1194
12170848,1195
12170905,1195
12170941,1195
12170988,1194
12170993,1194
12171006,1194
12171066,1195
12171795,1195
12172056,1195
12172162,1194
12172253,1194
12172287,1194
12172526,1195
12172538,1195
12172837,1195
12173007,1195
12173036,1195
12173064,1195
12173287,1195
12173391,1195
12173441,1195
12173459,1195
12173919,1194
12173997,1195
12174065,1194
12174184,1193
12174304,1193
12174474,1193
12174573,1192
12174630,1193
12174716,1194
12174889,1194
12175117,1194
12175146,1195
12175156,1196
12175219,1196
12175605,1196
12175609,1196
12175839,1196
12175867,1195
12175893,1195
12175955,1194
12176171,1195
12176213,1194
12176520,1195
12176754,1195
12176809,1194
12176942,1194
12177106,1193
12177506,1194
12177720,1194
12177770,1194
12178276,1194
12178451,1193
12178459,1193
12178526,1194
12178703,1194
12178741,1195
12180315,1195
12180656,1195
12180896,1195
12181260,1194
12181395,1194
12181709,1194
12181862,1195
12181991,1195
12182049,1195
12182151,1195
12182500,1196
12182501,1197
12182649,1196
12182656,1196
12182670,1196
12182719,1195
12182762,1195
12182810,1195
12182894,1195
12182903,1196
12182924,1196
12182943,1196
12182982,1196
12183004,1196
12183038,1196
12183050,1196
12183084,1196
12183098,1196
12183103,1197
12183128,1197
12183129,1197
12183155,1197
12183176,1197
12183181,1197
12183199,1198
12183215,1198
12183243,1198
12183249,1198
12183320,1198
12183398,1198
12183551,1199
12183567,1199
12183592,1199
12183684,1200
12183693,1200
12183705,1201
12183726,1201
12183852,1201
12183878,1201
12183952,1201
12183975,1201
12184018,1201
12184035,1202
12184063,1203
12184120,1204
12184169,1205
12184183,1205
12184300,1206
12184334,1206
12184406,1207
12184498,1207
12184521,1208
12184691,1208
12184701,1208
12185097,1208
12185200,1209
12185242,1209
12185248,1209
12185290,1209
12185311,1208
12185499,1208
12185524,1208
12185767,1207
12185795,1206
12185844,1205
12185910,1205
12185938,1205
12186225,1205
12186244,1205
12186351,1205
12186452,1206
12186495,1206
12186508,1206
12186698,1206
12186719,1206
12186852,1206
12186912,1206
12187343,1206
12187362,1207
12187474,1206
12187611,1206
12187684,1206
12187691,1206
12187878,1206
12187883,1206
12187992,1206
12188015,1206
12188216,1206
12188505,1206
12188551,1205
12188696,1204
12188789,1205
12188804,1205
12189294,1206
12189430,1206
12189792,1206
12190080,1206
12190116,1206
12190147,1207
12190368,1206
12190577,1206
12191046,1206
12191065,1205
12191255,1206
12191557,1206
12191560,1206
12191615,1206
12191910,1206
12192110,1206
12192235,1207
12192352,1207
12192734,1207
12192765,1207
12192795,1207
12192972,1206
12192977,1206
12193308,1207
12193516,1207
12194077,1206
12194142,1206
12194224,1206
12194277,1206
12194385,1206
12194486,1206
12194524,1206
12194531,1206
12194561,1206
12194574,1206
12194575,1205
12194692,1205
12194841,1205
12194868,1205
12195188,1206
12195514,1205
12195742,1205
12195759,1205
12195850,1206
12196000,1206
12196089,1207
12196095,1207
12196117,1208
12196256,1209
12196308,1210
12196316,1210
12196332,1210
12196380,1209
12196399,1209
12196442,1209
12196444,1209
12196533,1209
12196543,1209
12196654,1208
12196682,1209
12196704,1210
12196716,1210
12196789,1211
12196970,1211
12196998,1212
12197152,1213
12197453,1213
12197475,1213
12197500,1213
12197502,1213
12197602,1213
12198058,1212
12198576,1212
12198690,1213
12198877,1214
12198905,1214
12198922,1214
12199083,1215
12199612,1215
12200072,1214
12200073,1215
12200140,1215
12200190,1215
12200357,1215
12200454,1215
12200576,1215
12200705,1214
12200815,1214
12201004,1215
12201363,1215
12201373,1215
12201607,1215
12201639,1216
12201644,1216
12201762,1215
12201796,1215
12201977,1215
12201998,1215
12202074,1215
12202139,1216
12202238,1217
12202575,1218
12202648,1218
12202834,1218
12202928,1218
12202945,1218
12202978,1218
12203050,1219
12203095,1220
12203169,1220
12203278,1220
12203438,1219
12203540,1219
12203563,1219
12203604,1220
12203689,1220
12203806,1220
12203838,1221
12203916,1220
12203940,1220
12204002,1220
12204004,1220
12204015,1220
12204029,1221
12204106,1221
12204276,1221
12204380,1222
12204490,1222
12204552,1222
12204631,1222
12204746,1222
12204869,1223
12204932,1223
12204936,1223
12204962,1223
12205011,1224
12205071,1225
12205263,1225
12205288,1225
12205346,1226
12205416,1226
12205753,1226
12205769,1227
12205932,1227
12206023,1228
12206561,1228
12206774,1228
12206850,1227
12206970,1227
12206981,1228
12207008,1228
12207264,1228
12207478,1228
12207479,1227
12207486,1226
12207754,1226
12207779,1225
12207790,1224
12207792,1224
12207895,1224
12208060,1225
12208105,1226
12208184,1227
12208352,1228
12208395,1227
12208425,1226
12208449,1227
12208475,1227
12208586,1227
12208641,1227
12208742,1226
12208744,1227
12208787,1227
12208799,1227
12208840,1226
12208938,1227
12209044,1228
12209175,1228
12209264,1229
12209554,1229
12209578,1230
12209726,1230
12209775,1230
12209795,1230
12209810,1230
12209830,1230
12209867,1230
12209931,1230
12209970,1231
12210014,1231
12210073,1232
12210091,1232
12210165,1232
12210188,1232
12210386,1232
12210403,1233
12210486,1233
12210500,1232
12210646,1233
12210753,1233
12210776,1234
12210893,1234
12210900,1234
12210943,1234
12210947,1235
12210964,1235
12210974,1235
12210984,1234
12211556,1234
12211641,1234
12211743,1235
12212437,1235
12212602,1236
12212627,1237
12213167,1237
12213174,1236
12213272,1236
12213424,1237
12213460,1237
12213485,1237
12213850,1238
12213851,1239
12213867,1239
12213878,1240
12213892,1240
12213938,1240
12213945,1240
12214000,1240
12214008,1240
12214017,1240
12214131,1240
12214250,1240
12214371,1240
12214435,1241
12214550,1242
12214570,1243
12214608,1243
12214749,1244
12214886,1244
12214908,1244
12214945,1245
12215013,1245
12215040,1245
12215137,1245
12215171,1246
12215238,1246
12215433,1246
12215481,1247
12215544,1247
12215585,1248
12215635,1248
12215637,1249
12215657,1249
12215676,1248
12215769,1247
12215861,1246
12215946,1247
12215983,1247
12216033,1247
12216197,1247
12216222,1246
12216269,1246
12216311,1247
12216336,1247
12216440,1247
12216465,1248
12216484,1248
