block,borrowers
12462305,2003
12462352,2003
12462367,2003
12462372,2003
12462374,2003
12462380,2003
12462381,2003
12462383,2003
12462384,2003
12462404,2003
12462415,2004
12462433,2005
12462438,2005
12462448,2005
12462543,2005
12462546,2005
12462573,2006
12462593,2006
12462594,2006
12462605,2006
12462614,2006
12462616,2006
12462617,2005
12462646,2005
12462682,2005
12462696,2006
12462704,2006
12462705,2006
12462722,2007
12462725,2007
12462739,2007
12462761,2007
12462768,2007
12462796,2007
12462808,2007
12462812,2007
12462819,2007
12462828,2007
12462834,2007
12462866,2007
12462877,2007
12462885,2007
12462888,2007
12462889,2007
12462895,2007
12462896,2008
12462908,2008
12462912,2008
12462915,2009
12462928,2009
12462939,2009
12462959,2009
12462962,2009
12462973,2009
12462981,2009
12462998,2010
12463017,2010
12463028,2010
12463029,2010
12463030,2010
12463032,2011
12463047,2011
12463055,2011
12463056,2011
12463070,2011
12463072,2011
12463077,2011
12463084,2011
12463111,2011
12463120,2011
12463124,2011
12463140,2010
12463151,2010
12463180,2010
12463183,2010
12463184,2010
12463201,2011
12463221,2012
12463228,2012
12463257,2012
12463265,2012
12463296,2012
12463319,2013
12463331,2013
12463336,2014
12463342,2014
12463363,2015
12463370,2015
12463381,2015
12463397,2016
12463402,2016
12463406,2017
12463407,2017
12463435,2017
12463446,2017
12463457,2017
12463459,2017
12463461,2017
12463470,2017
12463473,2017
12463476,2017
12463487,2017
12463499,2017
12463517,2017
12463525,2017
12463538,2017
12463581,2017
12463584,2017
12463590,2016
12463619,2016
12463637,2015
12463646,2016
12463723,2016
12463748,2016
12463782,2016
12463802,2016
12463812,2016
12463846,2016
12463872,2017
12463877,2017
12463889,2017
12463921,2017
12463924,2017
12463940,2017
12463944,2017
12463961,2017
12463983,2017
12464038,2016
12464072,2017
12464080,2018
12464105,2018
12464107,2018
12464117,2018
12464174,2018
12464195,2018
12464273,2019
12464278,2019
12464280,2019
12464310,2019
12464317,2019
12464330,2019
12464331,2019
12464337,2019
12464362,2019
12464388,2018
12464391,2018
12464393,2018
12464403,2018
12464405,2017
12464415,2017
12464418,2017
12464425,2017
12464431,2017
12464447,2017
12464448,2017
12464451,2017
12464459,2017
12464466,2017
12464467,2017
12464473,2017
12464475,2017
12464493,2017
12464494,2017
12464499,2017
12464503,2017
12464513,2017
12464532,2017
12464540,2017
12464551,2017
12464556,2017
12464563,2017
12464566,2017
12464574,2017
12464580,2017
12464612,2017
12464621,2017
12464625,2017
12464636,2017
12464639,2016
12464649,2016
12464656,2016
12464660,2017
12464668,2017
12464670,2017
12464676,2017
12464677,2017
12464686,2017
12464699,2017
12464700,2017
12464701,2016
12464712,2016
12464734,2015
12464737,2014
12464761,2014
12464770,2014
12464773,2014
12464776,2013
12464777,2013
12464794,2012
12464797,2013
12464803,2013
12464815,2013
12464825,2013
12464826,2013
12464838,2013
12464840,2013
12464841,2013
12464846,2013
12464863,2013
12464864,2013
12464866,2013
12464867,2013
12464873,2013
12464878,2013
12464886,2013
12464907,2013
12464916,2013
12464925,2013
12464926,2012
12464932,2012
12464936,2012
12464937,2012
12464947,2012
12464957,2012
12464966,2012
12464971,2012
12464974,2012
12464975,2012
12464985,2012
12464987,2012
12464990,2012
12464995,2012
12465001,2012
12465006,2012
12465013,2012
12465014,2012
12465020,2012
12465022,2012
12465023,2012
12465034,2012
12465035,2012
12465046,2012
12465047,2012
12465053,2012
12465054,2011
12465068,2011
12465071,2011
12465081,2011
12465088,2011
12465098,2011
12465121,2011
12465127,2011
12465155,2010
12465162,2010
12465169,2009
12465184,2009
12465202,2009
12465206,2009
12465212,2009
12465236,2009
12465251,2009
12465254,2009
12465271,2009
12465272,2009
12465281,2009
12465282,2008
12465285,2008
12465289,2008
12465290,2008
12465291,2008
12465318,2008
12465322,2008
12465329,2008
12465341,2008
12465348,2008
12465369,2007
12465370,2007
12465375,2007
12465381,2007
12465383,2007
12465393,2007
12465399,2007
12465400,2007
12465401,2007
12465451,2007
12465457,2007
12465514,2006
12465523,2006
12465527,2005
12465533,2005
12465535,2005
12465545,2005
12465561,2004
12465568,2003
12465570,2003
12465579,2003
12465584,2003
12465587,2003
12465601,2002
12465629,2002
12465642,2001
12465664,2001
12465671,2001
12465672,2001
12465673,2001
12465677,2001
12465680,2001
12465710,2001
12465721,2001
12465733,2000
12465763,2000
12465764,2000
12465767,1999
12465768,1999
12465792,1998
12465797,1998
12465811,1998
12465848,1998
12465850,1998
12465867,1998
12465874,1998
12465879,1999
12465893,1999
12465895,1999
12465898,1999
12465899,1999
12465911,1999
12465917,1999
12465932,1999
12465933,1998
12465941,1998
12465955,1998
12465956,1997
12465973,1998
12466004,1998
12466036,1998
12466037,1998
12466042,1998
12466081,1997
12466085,1997
12466086,1997
12466094,1997
12466098,1996
12466126,1996
12466141,1995
12466144,1995
12466152,1995
12466160,1995
12466172,1995
12466180,1994
12466192,1994
12466196,1993
12466209,1993
12466258,1993
12466260,1992
12466276,1992
12466306,1991
12466308,1990
12466311,1989
12466317,1988
12466322,1988
12466335,1988
12466340,1988
12466354,1987
12466363,1987
12466370,1987
12466381,1987
12466384,1987
12466388,1987
12466393,1986
12466397,1985
12466400,1984
12466413,1984
12466416,1984
12466421,1984
12466425,1983
12466426,1983
12466437,1984
12466450,1984
12466451,1984
12466453,1984
12466459,1984
12466498,1984
12466501,1984
12466503,1983
12466507,1983
12466526,1983
12466527,1983
12466529,1983
12466539,1983
12466544,1983
12466548,1983
12466563,1982
12466572,1981
12466589,1980
12466596,1980
12466613,1980
12466614,1979
12466618,1979
12466636,1978
12466637,1977
12466683,1976
12466689,1976
12466729,1976
12466754,1976
12466759,1976
12466764,1976
12466785,1976
12466817,1976
12466820,1975
12466822,1976
12466833,1976
12466834,1977
12466880,1977
12466909,1977
12466931,1976
12466935,1976
12466963,1975
12466971,1974
12466977,1973
12466994,1974
12467080,1974
12467087,1975
12467112,1975
12467127,1975
12467133,1975
12467137,1974
12467144,1974
12467179,1974
12467186,1974
12467202,1974
12467204,1973
12467206,1972
12467210,1972
12467225,1971
12467230,1971
12467232,1971
12467237,1971
12467245,1971
12467257,1971
12467272,1971
12467279,1971
12467288,1971
12467299,1970
12467304,1971
12467321,1971
12467336,1971
12467350,1971
12467367,1971
12467368,1971
12467413,1971
12467429,1971
12467466,1971
12467504,1971
12467510,1970
12467515,1970
12467532,1970
12467534,1970
12467550,1970
12467610,1970
12467611,1969
12467615,1969
12467642,1968
12467699,1968
12467708,1968
12467711,1968
12467763,1968
12467772,1967
12467780,1967
12467784,1967
12467842,1967
12467877,1967
12467880,1967
12467888,1967
12467893,1967
12467903,1967
12467920,1967
12467928,1967
12467931,1967
12467932,1966
12467942,1966
12467952,1966
12467975,1966
12467979,1966
12467988,1966
12468005,1966
12468011,1966
12468013,1966
12468026,1966
12468029,1966
12468040,1966
12468046,1966
12468050,1966
12468060,1966
12468077,1966
12468087,1966
12468094,1966
12468099,1966
12468104,1966
12468113,1966
12468118,1966
12468120,1966
12468122,1965
12468127,1965
12468131,1965
12468148,1964
12468154,1963
12468157,1962
12468166,1963
12468168,1963
12468176,1963
12468177,1964
12468178,1963
12468180,1963
12468189,1963
12468192,1963
12468197,1963
12468198,1963
12468200,1963
12468202,1963
12468205,1963
12468207,1962
12468208,1961
12468225,1961
12468231,1961
12468235,1961
12468240,1960
12468244,1960
12468256,1960
12468267,1960
12468272,1959
12468276,1958
12468277,1958
12468288,1957
12468296,1957
12468312,1956
12468322,1956
12468336,1956
12468350,1956
12468351,1956
12468361,1956
12468363,1956
12468364,1956
12468365,1956
12468366,1956
12468385,1956
12468387,1956
12468389,1956
12468393,1956
12468401,1956
12468421,1956
12468423,1957
12468426,1956
12468428,1956
12468450,1956
12468454,1956
12468480,1956
12468484,1956
12468490,1955
12468505,1954
12468506,1953
12468507,1953
12468526,1953
12468536,1953
12468544,1953
12468562,1953
12468572,1953
12468577,1953
12468579,1952
12468587,1951
12468590,1951
12468591,1951
12468604,1950
12468618,1950
12468629,1950
12468645,1949
12468651,1948
12468666,1948
12468686,1948
12468689,1947
12468690,1947
12468691,1947
12468698,1947
12468704,1947
12468706,1946
12468707,1946
12468716,1946
12468722,1946
12468731,1946
12468732,1946
12468733,1945
12468784,1945
12468787,1945
12468792,1945
12468810,1945
12468819,1945
12468826,1945
12468831,1944
12468848,1944
12468852,1944
12468853,1944
12468862,1944
12468891,1944
12468894,1943
12468902,1943
12468910,1943
12468968,1943
12469001,1942
12469006,1941
12469016,1941
12469027,1941
12469029,1940
12469033,1940
12469037,1940
12469049,1940
12469071,1940
12469086,1939
12469111,1938
12469117,1938
12469126,1938
12469140,1938
12469149,1938
12469155,1937
12469179,1937
12469257,1936
12469293,1936
12469324,1936
12469339,1935
12469352,1935
12469358,1935
12469369,1935
12469377,1934
12469393,1933
12469417,1933
12469433,1934
12469451,1933
12469465,1932
12469483,1931
12469499,1931
12469504,1931
12469533,1930
12469574,1930
12469580,1929
12469605,1928
12469610,1929
12469674,1929
12469702,1928
12469736,1927
12469751,1926
12469760,1926
12469825,1926
12469835,1927
12469854,1927
12469884,1927
12469912,1926
12469930,1926
12469937,1926
12469967,1926
12469984,1926
12469990,1926
12469992,1925
12470003,1924
12470037,1924
12470046,1923
12470096,1923
12470099,1922
12470122,1922
12470133,1921
12470149,1921
12470155,1920
12470204,1920
12470209,1919
12470246,1919
12470264,1919
12470271,1920
12470281,1921
12470301,1920
12470312,1920
12470384,1920
12470487,1920
12470509,1921
12470536,1921
12470538,1921
12470556,1921
12470570,1921
12470574,1920
12470583,1919
12470658,1919
12470693,1919
12470702,1918
12470737,1918
12470767,1918
12470796,1917
12470863,1917
12470889,1917
12470914,1916
12471013,1915
12471030,1914
12471035,1914
12471041,1914
12471084,1913
12471125,1914
12471148,1914
12471149,1914
12471175,1913
12471274,1913
12471361,1913
12471366,1914
12471383,1914
12471400,1914
12471406,1914
12471421,1914
12471428,1914
12471435,1913
12471444,1912
12471450,1911
12471480,1911
12471492,1911
12471591,1912
12471602,1912
12471612,1912
12471633,1912
12471677,1912
12471678,1913
12471719,1912
12471722,1912
12471728,1912
12471753,1911
12471769,1911
12471841,1911
12471886,1910
12471889,1910
12471897,1910
12471904,1911
12471985,1911
12471999,1910
12472041,1909
12472086,1908
12472092,1909
12472101,1909
12472186,1908
12472267,1908
12472283,1908
12472291,1909
12472320,1909
12472321,1909
12472350,1909
12472353,1908
12472355,1907
12472427,1907
12472436,1906
12472454,1905
12472489,1904
12472497,1903
12472587,1902
12472610,1903
12472681,1902
12472711,1902
12472718,1902
12472727,1901
12472752,1900
12472771,1900
12472779,1900
12472811,1900
12472838,1900
12472840,1900
12472843,1899
12472872,1899
12472916,1899
12472994,1899
12473145,1898
12473182,1897
12473242,1897
12473412,1897
12473546,1897
12473548,1897
12473596,1897
12473597,1897
12473645,1897
12473680,1897
12473695,1897
12473720,1897
12473734,1897
12473743,1897
12473878,1897
12473916,1897
12473924,1898
12473936,1897
12474015,1897
12474077,1897
12474203,1897
12474209,1897
12474242,1895
12474274,1895
12474279,1894
12474313,1893
12474318,1893
12474345,1892
12474359,1892
12474396,1892
12474427,1892
12474479,1891
12474517,1892
12474540,1893
12474564,1892
12474575,1892
12474644,1892
12474670,1892
12474696,1891
12474705,1891
12474707,1891
12474714,1892
12474757,1891
12474761,1892
12474768,1893
12474771,1892
12474798,1893
12474807,1894
12474840,1894
12474842,1894
12474903,1894
12474904,1893
12474974,1893
12474976,1893
12474991,1893
12475003,1893
12475005,1894
12475032,1894
12475049,1895
12475076,1895
12475111,1894
12475132,1894
12475136,1895
12475147,1895
12475153,1895
12475156,1895
12475179,1895
12475220,1896
12475234,1896
12475242,1897
12475259,1897
12475268,1897
12475276,1898
12475285,1898
12475291,1898
12475302,1899
12475312,1899
12475317,1899
12475345,1899
12475379,1899
12475425,1898
12475451,1898
12475541,1898
12475546,1899
12475647,1900
12475685,1900
12475692,1901
12475745,1901
12475784,1900
12475794,1899
12475822,1899
12475855,1899
12475896,1899
12475898,1899
12475915,1898
12475932,1898
12475943,1898
12475952,1897
12475953,1896
12475962,1896
12475969,1896
12475989,1895
12475994,1894
12476091,1895
12476111,1895
12476115,1895
12476168,1895
12476183,1894
12476209,1893
12476294,1892
12476326,1891
12476343,1891
12476356,1891
12476363,1891
12476384,1891
12476387,1891
12476400,1890
12476404,1890
12476410,1891
12476442,1890
12476444,1890
12476451,1890
12476460,1890
12476491,1890
12476518,1889
12476529,1888
12476534,1888
12476538,1889
12476551,1889
12476581,1888
12476597,1888
12476646,1889
12476672,1889
12476695,1889
12476701,1889
12476747,1889
12476756,1889
12476881,1890
12476889,1891
12476923,1890
12476928,1889
12476946,1888
12476972,1887
12477001,1888
12477003,1889
12477029,1889
12477065,1890
12477081,1890
12477098,1890
12477107,1890
12477112,1890
12477121,1889
12477132,1890
12477166,1890
12477174,1890
12477177,1890
12477197,1889
12477205,1889
12477246,1889
12477304,1890
12477326,1889
12477328,1890
12477348,1890
12477367,1888
12477381,1887
12477410,1887
12477500,1887
12477516,1887
12477553,1886
12477576,1886
12477630,1886
12477643,1887
12477680,1888
12477681,1888
12477721,1887
12477809,1888
12477865,1888
12477874,1887
12478002,1887
12478025,1888
12478031,1888
12478035,1887
12478036,1887
12478046,1887
12478220,1887
12478221,1886
12478222,1886
12478230,1886
12478245,1886
12478252,1886
12478263,1886
12478267,1886
12478286,1886
12478296,1887
12478308,1887
12478311,1887
12478316,1887
12478378,1886
12478387,1886
12478393,1886
12478415,1886
12478430,1886
12478432,1886
12478435,1886
12478451,1886
12478501,1886
12478502,1886
12478514,1887
12478525,1887
12478532,1887
12478555,1887
12478562,1886
12478567,1885
12478575,1885
12478605,1884
12478606,1884
12478630,1884
12478650,1884
12478658,1884
12478663,1883
12478665,1883
12478687,1883
12478710,1883
12478714,1883
12478768,1883
12478776,1883
12478781,1882
12478799,1882
12478826,1882
12478830,1881
12478846,1882
12478879,1882
12478904,1882
12478908,1882
12478911,1882
12478942,1883
12478946,1883
12478949,1883
12478950,1883
12478961,1883
12478984,1883
12478993,1883
12478995,1882
12478998,1882
12479017,1882
12479053,1882
12479086,1882
12479110,1883
12479111,1882
12479120,1881
12479137,1881
12479148,1881
12479161,1881
12479196,1881
12479230,1881
12479296,1881
12479321,1880
12479323,1880
12479328,1879
12479332,1880
12479340,1880
12479344,1880
12479383,1880
12479396,1880
12479413,1880
12479415,1880
12479423,1880
12479430,1880
12479432,1880
12479437,1880
12479445,1880
12479448,1880
12479483,1880
12479493,1881
12479494,1881
12479501,1881
12479508,1881
12479516,1881
12479520,1881
12479521,1881
12479525,1881
12479535,1881
12479563,1881
12479564,1881
12479595,1881
12479603,1881
12479610,1881
12479612,1881
12479621,1881
12479625,1880
12479628,1880
12479630,1880
12479639,1880
12479651,1880
12479663,1880
12479665,1880
12479667,1880
12479669,1879
12479678,1879
12479696,1878
12479710,1878
12479713,1878
12479721,1878
12479732,1878
12479745,1878
12479765,1878
12479775,1878
12479780,1879
12479797,1879
12479817,1878
12479825,1878
12479826,1878
12479828,1878
12479834,1877
12479842,1877
12479849,1877
12479865,1876
12479913,1876
12479921,1875
12479940,1874
12479961,1874
12479973,1874
12479982,1874
12479984,1874
12479989,1873
12479993,1873
12480001,1873
12480006,1873
12480012,1873
12480018,1872
12480024,1872
12480025,1872
12480038,1871
12480070,1870
12480074,1869
12480075,1869
12480086,1869
12480095,1869
12480101,1869
12480103,1869
12480106,1869
12480107,1868
12480108,1868
12480114,1868
12480116,1867
12480128,1866
12480135,1865
12480136,1865
12480142,1864
12480152,1864
12480163,1864
12480196,1864
12480215,1863
12480227,1862
12480242,1862
12480251,1861
12480274,1861
12480288,1861
12480303,1861
12480333,1861
12480343,1861
12480345,1860
12480348,1860
12480354,1860
12480356,1860
12480364,1860
12480370,1860
12480380,1860
12480381,1859
12480400,1859
12480401,1858
12480412,1858
12480465,1858
12480500,1858
12480525,1858
12480527,1858
12480547,1858
12480563,1859
12480564,1858
12480615,1858
12480632,1858
12480689,1858
12480746,1858
12480748,1858
12480751,1858
12480836,1858
12480851,1858
12480870,1858
12480899,1857
12480928,1858
12480936,1858
12481006,1858
12481141,1858
12481148,1857
12481166,1857
12481183,1857
12481185,1857
12481199,1858
12481218,1858
12481244,1859
12481248,1859
12481250,1859
12481280,1860
12481310,1860
12481336,1860
12481338,1860
12481375,1860
12481385,1860
12481465,1860
12481490,1859
12481502,1859
12481515,1859
12481618,1859
12481650,1859
12481661,1859
12481667,1860
12481674,1860
12481683,1860
12481692,1859
12481702,1859
12481753,1859
12481755,1859
12481760,1858
12481761,1858
12481777,1858
12481784,1858
12481789,1857
12481807,1857
12481820,1857
12481832,1857
12481839,1857
12481869,1857
12481908,1856
12481941,1855
12481947,1854
12481990,1853
12481996,1853
12481999,1853
12482029,1852
12482048,1852
12482120,1852
12482125,1852
12482142,1853
12482161,1854
12482201,1854
12482214,1854
12482219,1854
12482231,1854
12482255,1854
12482264,1853
12482272,1852
12482274,1852
12482278,1852
12482297,1851
12482304,1851
12482327,1851
12482353,1851
12482359,1851
12482363,1851
12482364,1851
12482378,1850
12482380,1849
12482392,1849
12482414,1849
12482416,1850
12482428,1850
12482455,1851
12482461,1850
12482462,1850
12482490,1850
12482534,1850
12482536,1850
12482545,1850
12482551,1850
12482552,1850
12482559,1851
12482562,1851
12482568,1851
12482689,1852
12482694,1853
12482700,1853
12482705,1853
12482709,1854
12482723,1853
12482729,1852
12482740,1852
12482765,1852
12482773,1851
12482793,1851
12482799,1851
12482801,1851
12482823,1851
12482832,1851
12482849,1850
12482850,1850
12482853,1850
12482887,1851
12482910,1851
12482987,1850
12482999,1850
12483048,1850
12483075,1850
12483079,1850
12483085,1849
12483118,1848
12483145,1848
12483149,1848
12483187,1848
12483206,1848
12483221,1848
12483375,1848
12483390,1847
12483392,1848
12483417,1848
12483460,1849
12483462,1850
12483488,1850
12483491,1850
12483495,1850
12483534,1851
12483540,1851
12483545,1852
12483550,1852
12483610,1851
12483612,1851
12483654,1851
12483661,1851
12483666,1852
12483679,1852
12483681,1852
12483693,1852
12483717,1852
12483725,1852
12483741,1852
12483770,1852
12483777,1852
12483784,1851
12483835,1851
12483844,1851
12483890,1852
12483891,1851
12483897,1851
12483905,1850
12483923,1850
12483993,1850
12483994,1850
12483997,1850
12484048,1850
12484090,1850
12484096,1851
12484107,1851
12484141,1851
12484149,1850
12484194,1850
12484232,1850
12484251,1849
12484270,1849
12484280,1849
12484296,1849
12484360,1849
12484382,1849
12484386,1849
12484394,1848
12484422,1848
12484435,1847
12484512,1847
12484520,1847
12484558,1847
12484568,1847
12484609,1847
12484620,1847
12484681,1848
12484691,1847
12484694,1846
12484710,1846
12484720,1846
12484730,1845
12484809,1846
12484811,1846
12484829,1845
12484838,1845
12484916,1844
12484951,1844
12484968,1845
12484981,1845
12485043,1844
12485122,1844
12485145,1844
12485179,1843
12485234,1844
12485248,1844
12485267,1844
12485282,1844
12485339,1844
12485349,1844
12485431,1845
12485441,1845
12485455,1844
12485461,1844
12485473,1844
12485609,1844
12485642,1844
12485659,1844
12485660,1844
12485678,1844
12485691,1845
12485693,1844
12485713,1845
12485776,1844
12485778,1843
12485780,1844
12485814,1843
12485818,1842
12485829,1841
12485850,1842
12485891,1843
12485932,1844
12485949,1844
12485951,1845
12485969,1844
12486015,1845
12486018,1845
12486028,1845
12486031,1846
12486034,1845
12486098,1845
12486127,1845
12486141,1846
12486170,1846
12486192,1845
12486270,1845
12486287,1845
12486298,1845
12486353,1845
12486439,1846
12486461,1846
12486541,1846
12486673,1846
12486720,1846
12486737,1847
12486790,1848
12486803,1847
12486895,1848
12486920,1848
12486924,1848
12486937,1848
12486969,1848
12486976,1848
12486995,1849
12487045,1848
12487087,1849
12487123,1850
12487150,1851
12487153,1850
12487189,1851
12487312,1850
12487316,1851
12487319,1850
12487322,1851
12487355,1850
12487379,1850
12487406,1850
12487412,1850
12487445,1850
12487511,1850
12487530,1852
12487613,1851
12487656,1851
12487660,1852
12487714,1851
12487858,1851
12487914,1851
12487943,1851
12487946,1852
12487948,1853
12487950,1853
12487972,1852
12487986,1852
12487993,1852
12487997,1852
12488004,1852
12488015,1851
12488041,1851
12488085,1851
12488106,1851
12488109,1851
12488118,1851
12488138,1850
12488141,1850
12488247,1849
12488265,1849
12488324,1849
12488333,1850
12488335,1851
12488363,1851
12488373,1851
12488394,1851
12488402,1850
12488408,1850
12488428,1851
12488430,1850
12488434,1850
12488482,1850
12488490,1850
12488512,1849
12488513,1850
12488535,1850
12488600,1849
12488601,1849
12488608,1849
12488632,1849
12488659,1849
12488691,1849
12488696,1849
12488697,1849
12488725,1850
12488727,1850
12488730,1850
12488743,1850
12488747,1850
12488802,1850
12488873,1850
12488893,1850
12488904,1851
12488965,1851
12488969,1851
12488989,1853
12488992,1853
12489007,1853
12489066,1853
12489074,1853
12489087,1853
12489143,1853
12489145,1853
12489147,1852
12489176,1852
12489185,1851
12489227,1851
12489237,1851
12489251,1851
12489258,1850
12489271,1850
12489286,1850
12489337,1850
12489384,1851
12489386,1851
12489398,1850
12489413,1850
12489426,1850
12489440,1850
12489442,1850
12489453,1850
12489463,1850
12489467,1850
12489475,1850
12489483,1850
12489484,1850
12489486,1850
12489489,1850
12489490,1850
12489492,1848
12489494,1848
12489496,1848
12489505,1848
12489518,1847
12489524,1847
12489525,1848
12489527,1848
12489534,1848
12489541,1848
12489555,1848
12489566,1848
12489577,1848
12489578,1847
12489587,1847
12489595,1847
12489603,1847
12489605,1847
12489608,1847
12489615,1847
12489616,1847
12489619,1846
12489622,1846
12489625,1845
12489635,1845
12489643,1845
12489649,1845
12489651,1845
12489654,1845
12489659,1844
12489671,1844
12489672,1844
12489680,1843
12489690,1843
12489715,1842
12489719,1842
12489722,1842
12489724,1842
12489731,1842
12489745,1842
12489755,1842
12489774,1842
12489775,1841
12489783,1841
12489793,1841
12489796,1841
12489808,1841
12489810,1840
12489814,1840
12489815,1840
12489829,1840
12489832,1839
12489840,1839
12489847,1839
12489861,1839
12489869,1839
12489880,1839
12489888,1839
12489890,1839
12489896,1839
12489898,1838
12489901,1838
12489911,1838
12489922,1838
12489930,1838
12489932,1838
12489946,1838
12489952,1838
12489955,1837
12489961,1837
12489963,1837
12489975,1837
12489981,1837
12489986,1837
12489988,1837
12489990,1837
12489995,1837
12490001,1837
12490004,1837
12490008,1836
12490012,1835
12490016,1835
12490020,1834
12490021,1834
12490031,1835
12490043,1834
12490058,1833
12490115,1833
12490127,1832
12490138,1831
12490143,1830
12490152,1830
12490154,1829
12490169,1829
12490170,1828
12490180,1828
12490188,1827
12490189,1827
12490191,1827
12490205,1827
12490209,1826
12490223,1825
12490224,1826
12490226,1826
12490231,1826
12490244,1826
12490263,1826
12490265,1826
12490277,1826
12490285,1825
12490286,1825
12490288,1825
12490308,1824
12490320,1824
12490322,1824
12490334,1824
12490337,1823
12490349,1823
12490359,1823
12490384,1823
12490387,1824
12490406,1824
12490433,1823
12490443,1823
12490446,1822
12490481,1822
12490499,1822
12490501,1822
12490505,1821
12490533,1821
12490555,1820
12490564,1820
12490571,1820
12490579,1820
12490593,1820
12490602,1820
12490612,1819
12490616,1819
12490629,1819
12490630,1819
12490635,1819
12490642,1819
12490644,1819
12490648,1819
12490651,1819
12490657,1819
12490661,1819
12490670,1819
12490671,1820
12490672,1820
12490677,1820
12490680,1820
12490683,1820
12490685,1820
12490686,1820
12490691,1820
12490695,1820
12490697,1820
12490707,1820
12490713,1820
12490716,1819
12490717,1819
12490718,1819
12490736,1819
12490738,1819
12490745,1819
12490747,1819
12490748,1818
12490751,1818
12490754,1818
12490761,1818
12490771,1817
12490773,1817
12490775,1817
12490781,1817
12490789,1815
12490790,1815
12490793,1815
12490794,1815
12490795,1815
12490806,1815
12490811,1815
12490819,1814
12490821,1814
12490825,1814
12490827,1814
12490829,1812
12490838,1812
12490839,1813
12490858,1813
12490880,1813
12490881,1813
12490886,1813
12490892,1814
12490894,1814
12490901,1814
12490915,1813
12490916,1813
12490917,1813
12490920,1813
12490924,1813
12490929,1813
12490943,1813
12490952,1814
12490958,1813
12490960,1813
12490961,1813
12490967,1813
12490980,1813
12490982,1813
12491003,1813
12491017,1813
12491022,1813
12491024,1812
12491025,1810
12491047,1810
12491052,1809
12491064,1809
12491070,1809
12491079,1809
12491118,1808
12491139,1809
12491149,1809
12491150,1809
12491162,1809
12491167,1808
12491168,1808
12491186,1808
12491195,1808
12491203,1808
12491205,1808
12491208,1808
12491211,1808
12491222,1808
12491232,1808
12491242,1808
12491253,1808
12491256,1808
12491278,1808
12491288,1808
12491315,1808
12491322,1809
12491325,1808
12491332,1808
12491344,1808
12491359,1808
12491361,1807
12491364,1807
12491372,1806
12491397,1806
12491405,1805
12491407,1805
12491420,1805
12491450,1805
12491460,1804
12491471,1804
12491486,1804
12491491,1804
12491499,1804
12491500,1805
12491511,1805
12491515,1804
12491543,1804
12491564,1804
12491578,1804
12491580,1803
12491586,1803
12491591,1803
12491598,1803
12491599,1803
12491609,1803
12491613,1803
12491615,1803
12491621,1803
12491622,1803
12491623,1803
12491630,1803
12491638,1803
12491644,1802
12491649,1801
12491652,1801
12491656,1801
12491657,1800
12491659,1800
12491682,1800
12491685,1799
12491692,1799
12491695,1799
12491707,1799
12491716,1799
12491717,1799
12491726,1799
12491748,1799
12491749,1799
12491751,1799
12491754,1799
12491757,1799
12491758,1799
12491760,1799
12491778,1798
12491784,1798
12491785,1797
12491786,1797
12491789,1796
12491800,1796
12491801,1796
12491802,1795
12491804,1795
12491806,1795
12491811,1795
12491827,1795
12491852,1795
12491856,1794
12491875,1794
12491882,1794
12491883,1794
12491893,1794
12491912,1795
12491914,1795
12491924,1796
12491947,1796
12491953,1796
12491959,1796
12491961,1795
12491964,1795
12491965,1795
12491998,1795
12491999,1794
12492000,1795
12492012,1794
12492017,1794
12492018,1794
12492034,1793
12492041,1792
12492049,1792
12492056,1792
12492077,1792
12492096,1791
12492098,1790
12492102,1790
12492105,1790
12492111,1790
12492117,1790
12492119,1790
12492124,1790
12492127,1791
12492142,1791
12492144,1790
12492155,1790
12492164,1790
12492184,1789
12492192,1789
12492194,1789
12492200,1789
12492208,1789
12492217,1790
12492230,1791
12492233,1791
12492238,1790
12492239,1790
12492251,1790
12492254,1790
12492256,1790
12492268,1790
12492275,1789
12492280,1788
12492312,1787
12492324,1787
12492334,1787
12492376,1787
12492377,1787
12492386,1787
12492388,1787
12492389,1787
12492393,1787
12492409,1787
12492415,1787
12492419,1787
12492427,1786
12492432,1785
12492433,1785
12492453,1784
12492455,1783
12492458,1782
12492464,1782
12492471,1781
12492475,1781
12492480,1781
12492506,1781
12492511,1780
12492512,1780
12492538,1781
12492540,1782
12492542,1782
12492559,1782
12492562,1782
12492614,1782
12492627,1782
12492632,1782
12492672,1782
12492691,1781
12492692,1780
12492693,1780
12492747,1780
12492781,1780
12492786,1780
12492794,1779
12492799,1779
12492809,1779
12492813,1778
12492822,1778
12492833,1779
12492835,1778
12492836,1778
12492842,1778
12492850,1778
12492851,1779
12492852,1779
12492868,1779
12492875,1779
12492885,1778
12492929,1778
12492952,1778
12492956,1778
12493010,1778
12493014,1778
12493040,1778
12493053,1778
12493055,1778
12493061,1779
12493066,1779
12493072,1778
12493088,1778
12493090,1777
12493095,1777
12493117,1777
12493124,1777
12493139,1777
12493147,1777
12493166,1777
12493173,1776
12493204,1776
12493205,1776
12493213,1775
12493234,1774
12493250,1773
12493251,1773
12493316,1773
12493324,1772
12493361,1772
12493370,1772
12493394,1771
12493403,1771
12493426,1771
12493439,1770
12493442,1769
12493452,1769
12493469,1769
12493523,1768
12493524,1767
12493525,1767
12493546,1767
12493551,1767
12493569,1768
12493597,1768
12493624,1768
12493631,1768
12493673,1768
12493715,1768
